hpi_type,frequency,level,place_name,place_id,yr,period,index_nsa
traditional,quarterly,State,Indiana,IN,2003,3,232.91
traditional,quarterly,State,Indiana,IN,2003,4,234.91
traditional,quarterly,State,Indiana,IN,2004,1,236.26
traditional,quarterly,State,Indiana,IN,2004,2,237.05
traditional,quarterly,State,Indiana,IN,2004,3,239.83
traditional,quarterly,State,Indiana,IN,2004,4,242.44
traditional,quarterly,State,Indiana,IN,2005,1,244.05
traditional,quarterly,State,Indiana,IN,2005,2,246.25
traditional,quarterly,State,Indiana,IN,2005,3,249.85
traditional,quarterly,State,Indiana,IN,2005,4,250.66
traditional,quarterly,State,Indiana,IN,2006,1,250.62
traditional,quarterly,State,Indiana,IN,2006,2,250.11
traditional,quarterly,State,Indiana,IN,2006,3,251.65
traditional,quarterly,State,Indiana,IN,2006,4,254.22
traditional,quarterly,State,Indiana,IN,2007,1,255.08
traditional,quarterly,State,Indiana,IN,2007,2,255.89
traditional,quarterly,State,Indiana,IN,2007,3,254.77
traditional,quarterly,State,Indiana,IN,2007,4,255.35
traditional,quarterly,State,Indiana,IN,2008,1,257.41
traditional,quarterly,State,Indiana,IN,2008,2,255.44
traditional,quarterly,State,Indiana,IN,2008,3,251.42
traditional,quarterly,State,Indiana,IN,2008,4,251.11
traditional,quarterly,State,Indiana,IN,2009,1,254.94
traditional,quarterly,State,Indiana,IN,2009,2,250.89
traditional,quarterly,State,Indiana,IN,2009,3,246.48
traditional,quarterly,State,Indiana,IN,2009,4,246.52
traditional,quarterly,State,Indiana,IN,2010,1,243.01
traditional,quarterly,State,Indiana,IN,2010,2,243.35
traditional,quarterly,State,Indiana,IN,2010,3,246.47
traditional,quarterly,State,Indiana,IN,2010,4,245.94
traditional,quarterly,State,Indiana,IN,2011,1,240.59
traditional,quarterly,State,Indiana,IN,2011,2,238.56
traditional,quarterly,State,Indiana,IN,2011,3,241.48
traditional,quarterly,State,Indiana,IN,2011,4,242.87
traditional,quarterly,State,Indiana,IN,2012,1,240.48
traditional,quarterly,State,Indiana,IN,2012,2,240.18
traditional,quarterly,State,Indiana,IN,2012,3,242.48
traditional,quarterly,State,Indiana,IN,2012,4,243.18
traditional,quarterly,State,Indiana,IN,2013,1,243.2
traditional,quarterly,State,Indiana,IN,2013,2,243.71
traditional,quarterly,State,Indiana,IN,2013,3,244.84
traditional,quarterly,State,Indiana,IN,2013,4,245.27
traditional,quarterly,State,Indiana,IN,2014,1,244.81
traditional,quarterly,State,Indiana,IN,2014,2,249.59
traditional,quarterly,State,Indiana,IN,2014,3,252.1
traditional,quarterly,State,Indiana,IN,2014,4,253.71
traditional,quarterly,State,Indiana,IN,2015,1,256.23
traditional,quarterly,State,Indiana,IN,2015,2,259.94
traditional,quarterly,State,Indiana,IN,2015,3,261.45
traditional,quarterly,State,Indiana,IN,2015,4,262.39
traditional,quarterly,State,Kansas,KS,1975,1,61.36
traditional,quarterly,State,Kansas,KS,1975,2,61.8
traditional,quarterly,State,Kansas,KS,1975,3,63.91
traditional,quarterly,State,Kansas,KS,1975,4,64.24
traditional,quarterly,State,Kansas,KS,1976,1,66.84
traditional,quarterly,State,Kansas,KS,1976,2,67.55
traditional,quarterly,State,Kansas,KS,1976,3,68.54
traditional,quarterly,State,Kansas,KS,1976,4,70.55
traditional,quarterly,State,Kansas,KS,1977,1,72.48
traditional,quarterly,State,Kansas,KS,1977,2,75.93
traditional,quarterly,State,Kansas,KS,1977,3,77.38
traditional,quarterly,State,Kansas,KS,1977,4,80.42
traditional,quarterly,State,Kansas,KS,1978,1,82.61
traditional,quarterly,State,Kansas,KS,1978,2,84.52
traditional,quarterly,State,Kansas,KS,1978,3,88.36
traditional,quarterly,State,Kansas,KS,1978,4,89.99
traditional,quarterly,State,Kansas,KS,1979,1,92.18
traditional,quarterly,State,Kansas,KS,1979,2,94.16
traditional,quarterly,State,Kansas,KS,1979,3,96.64
traditional,quarterly,State,Kansas,KS,1979,4,97.9
traditional,quarterly,State,Kansas,KS,1980,1,100
traditional,quarterly,State,Kansas,KS,1980,2,101.41
traditional,quarterly,State,Kansas,KS,1980,3,102.48
traditional,quarterly,State,Kansas,KS,1980,4,103.96
traditional,quarterly,State,Kansas,KS,1981,1,98.7
traditional,quarterly,State,Kansas,KS,1981,2,103.43
traditional,quarterly,State,Kansas,KS,1981,3,102.75
traditional,quarterly,State,Kansas,KS,1981,4,106.1
traditional,quarterly,State,Kansas,KS,1982,1,103.89
traditional,quarterly,State,Kansas,KS,1982,2,104.25
traditional,quarterly,State,Kansas,KS,1982,3,105.34
traditional,quarterly,State,Kansas,KS,1982,4,105.04
traditional,quarterly,State,Kansas,KS,1983,1,105.96
traditional,quarterly,State,Kansas,KS,1983,2,108.71
traditional,quarterly,State,Kansas,KS,1983,3,106.49
traditional,quarterly,State,Kansas,KS,1983,4,107.55
traditional,quarterly,State,Kansas,KS,1984,1,108.01
traditional,quarterly,State,Kansas,KS,1984,2,107.96
traditional,quarterly,State,Kansas,KS,1984,3,107.22
traditional,quarterly,State,Kansas,KS,1984,4,107.83
traditional,quarterly,State,Kansas,KS,1985,1,108.74
traditional,quarterly,State,Kansas,KS,1985,2,109.32
traditional,quarterly,State,Kansas,KS,1985,3,110.09
traditional,quarterly,State,Kansas,KS,1985,4,110.62
traditional,quarterly,State,Kansas,KS,1986,1,112.71
traditional,quarterly,State,Kansas,KS,1986,2,113.22
traditional,quarterly,State,Kansas,KS,1986,3,114.24
traditional,quarterly,State,Kansas,KS,1986,4,114.84
traditional,quarterly,State,Kansas,KS,1987,1,115.78
traditional,quarterly,State,Kansas,KS,1987,2,117.43
traditional,quarterly,State,Kansas,KS,1987,3,117.01
traditional,quarterly,State,Kansas,KS,1987,4,116.1
traditional,quarterly,State,Kansas,KS,1988,1,116.97
traditional,quarterly,State,Kansas,KS,1988,2,117.85
traditional,quarterly,State,Kansas,KS,1988,3,117.07
traditional,quarterly,State,Kansas,KS,1988,4,118.77
traditional,quarterly,State,Kansas,KS,1989,1,117.73
traditional,quarterly,State,Kansas,KS,1989,2,119.6
traditional,quarterly,State,Kansas,KS,1989,3,119.37
traditional,quarterly,State,Kansas,KS,1989,4,119.89
traditional,quarterly,State,Kansas,KS,1990,1,119.68
traditional,quarterly,State,Kansas,KS,1990,2,119.39
traditional,quarterly,State,Kansas,KS,1990,3,119.4
traditional,quarterly,State,Kansas,KS,1990,4,119.05
traditional,quarterly,State,Kansas,KS,1991,1,119.65
traditional,quarterly,State,Kansas,KS,1991,2,120.3
traditional,quarterly,State,Kansas,KS,1991,3,120.54
traditional,quarterly,State,Kansas,KS,1991,4,122.16
traditional,quarterly,State,Kansas,KS,1992,1,122.73
traditional,quarterly,State,Kansas,KS,1992,2,123.38
traditional,quarterly,State,Kansas,KS,1992,3,124.76
traditional,quarterly,State,Kansas,KS,1992,4,125.1
traditional,quarterly,State,Kansas,KS,1993,1,125.8
traditional,quarterly,State,Kansas,KS,1993,2,126.86
traditional,quarterly,State,Kansas,KS,1993,3,128.61
traditional,quarterly,State,Kansas,KS,1993,4,129.73
traditional,quarterly,State,Kansas,KS,1994,1,131.96
traditional,quarterly,State,Kansas,KS,1994,2,135.88
traditional,quarterly,State,Kansas,KS,1994,3,137.55
traditional,quarterly,State,Kansas,KS,1994,4,138.8
traditional,quarterly,State,Kansas,KS,1995,1,140.04
traditional,quarterly,State,Kansas,KS,1995,2,142.89
traditional,quarterly,State,Kansas,KS,1995,3,144.21
traditional,quarterly,State,Kansas,KS,1995,4,146.39
traditional,quarterly,State,Kansas,KS,1996,1,146.97
traditional,quarterly,State,Kansas,KS,1996,2,149.68
traditional,quarterly,State,Kansas,KS,1996,3,151.41
traditional,quarterly,State,Kansas,KS,1996,4,152.57
traditional,quarterly,State,Kansas,KS,1997,1,153.09
traditional,quarterly,State,Kansas,KS,1997,2,155.56
traditional,quarterly,State,Kansas,KS,1997,3,157.31
traditional,quarterly,State,Kansas,KS,1997,4,159.3
traditional,quarterly,State,Kansas,KS,1998,1,161.12
traditional,quarterly,State,Kansas,KS,1998,2,162.64
traditional,quarterly,State,Kansas,KS,1998,3,165.39
traditional,quarterly,State,Kansas,KS,1998,4,167.28
traditional,quarterly,State,Kansas,KS,1999,1,168.92
traditional,quarterly,State,Kansas,KS,1999,2,172.16
traditional,quarterly,State,Kansas,KS,1999,3,174.07
traditional,quarterly,State,Kansas,KS,1999,4,175.12
traditional,quarterly,State,Kansas,KS,2000,1,178.53
traditional,quarterly,State,Kansas,KS,2000,2,180.02
traditional,quarterly,State,Kansas,KS,2000,3,182.57
traditional,quarterly,State,Kansas,KS,2000,4,184.48
traditional,quarterly,State,Kansas,KS,2001,1,187.96
traditional,quarterly,State,Kansas,KS,2001,2,190.32
traditional,quarterly,State,Kansas,KS,2001,3,192.36
traditional,quarterly,State,Kansas,KS,2001,4,194.11
traditional,quarterly,State,Kansas,KS,2002,1,196.7
traditional,quarterly,State,Kansas,KS,2002,2,198.62
traditional,quarterly,State,Kansas,KS,2002,3,200.6
traditional,quarterly,State,Kansas,KS,2002,4,202.2
traditional,quarterly,State,Kansas,KS,2003,1,203.71
traditional,quarterly,State,Kansas,KS,2003,2,205.14
traditional,quarterly,State,Kansas,KS,2003,3,206.63
traditional,quarterly,State,Kansas,KS,2003,4,209.84
traditional,quarterly,State,Kansas,KS,2004,1,211.9
traditional,quarterly,State,Kansas,KS,2004,2,214.12
traditional,quarterly,State,Kansas,KS,2004,3,216.39
traditional,quarterly,State,Kansas,KS,2004,4,218.88
traditional,quarterly,State,Kansas,KS,2005,1,220.99
traditional,quarterly,State,Kansas,KS,2005,2,224.08
traditional,quarterly,State,Kansas,KS,2005,3,226.93
traditional,quarterly,State,Kansas,KS,2005,4,228
traditional,quarterly,State,Kansas,KS,2006,1,229.08
traditional,quarterly,State,Kansas,KS,2006,2,231.15
traditional,quarterly,State,Kansas,KS,2006,3,233.18
traditional,quarterly,State,Kansas,KS,2006,4,235.25
traditional,quarterly,State,Kansas,KS,2007,1,236.85
traditional,quarterly,State,Kansas,KS,2007,2,239.45
traditional,quarterly,State,Kansas,KS,2007,3,238.72
traditional,quarterly,State,Kansas,KS,2007,4,238.84
traditional,quarterly,State,Kansas,KS,2008,1,240.65
traditional,quarterly,State,Kansas,KS,2008,2,239.08
traditional,quarterly,State,Kansas,KS,2008,3,236.25
traditional,quarterly,State,Kansas,KS,2008,4,236.72
traditional,quarterly,State,Kansas,KS,2009,1,239.59
traditional,quarterly,State,Kansas,KS,2009,2,237.87
traditional,quarterly,State,Kansas,KS,2009,3,236.1
traditional,quarterly,State,Kansas,KS,2009,4,235.64
traditional,quarterly,State,Kansas,KS,2010,1,233.61
traditional,quarterly,State,Kansas,KS,2010,2,233.47
traditional,quarterly,State,Kansas,KS,2010,3,236.04
traditional,quarterly,State,Kansas,KS,2010,4,235.91
traditional,quarterly,State,Kansas,KS,2011,1,232.42
traditional,quarterly,State,Kansas,KS,2011,2,228.36
traditional,quarterly,State,Kansas,KS,2011,3,231.52
traditional,quarterly,State,Kansas,KS,2011,4,233.47
traditional,quarterly,State,Kansas,KS,2012,1,231.82
traditional,quarterly,State,Kansas,KS,2012,2,230.76
traditional,quarterly,State,Kansas,KS,2012,3,232.97
traditional,quarterly,State,Kansas,KS,2012,4,233.2
traditional,quarterly,State,Kansas,KS,2013,1,234.19
traditional,quarterly,State,Kansas,KS,2013,2,233.13
traditional,quarterly,State,Kansas,KS,2013,3,235.7
traditional,quarterly,State,Kansas,KS,2013,4,235.52
traditional,quarterly,State,Kansas,KS,2014,1,236.91
traditional,quarterly,State,Kansas,KS,2014,2,239.76
traditional,quarterly,State,Kansas,KS,2014,3,243.42
traditional,quarterly,State,Kansas,KS,2014,4,243.99
traditional,quarterly,State,Kansas,KS,2015,1,245.94
traditional,quarterly,State,Kansas,KS,2015,2,249.48
traditional,quarterly,State,Kansas,KS,2015,3,251.87
traditional,quarterly,State,Kansas,KS,2015,4,253.96
traditional,quarterly,State,Kentucky,KY,1975,1,63.89
traditional,quarterly,State,Kentucky,KY,1975,2,66.01
traditional,quarterly,State,Kentucky,KY,1975,3,67.29
traditional,quarterly,State,Kentucky,KY,1975,4,68.89
traditional,quarterly,State,Kentucky,KY,1976,1,69.73
traditional,quarterly,State,Kentucky,KY,1976,2,68.87
traditional,quarterly,State,Kentucky,KY,1976,3,69.15
traditional,quarterly,State,Kentucky,KY,1976,4,69.9
traditional,quarterly,State,Kentucky,KY,1977,1,70.3
traditional,quarterly,State,Kentucky,KY,1977,2,73.71
traditional,quarterly,State,Kentucky,KY,1977,3,77.49
traditional,quarterly,State,Kentucky,KY,1977,4,78.79
traditional,quarterly,State,Kentucky,KY,1978,1,80.54
traditional,quarterly,State,Kentucky,KY,1978,2,84.43
traditional,quarterly,State,Kentucky,KY,1978,3,89.04
traditional,quarterly,State,Kentucky,KY,1978,4,91.58
traditional,quarterly,State,Kentucky,KY,1979,1,95.96
traditional,quarterly,State,Kentucky,KY,1979,2,97.59
traditional,quarterly,State,Kentucky,KY,1979,3,97.6
traditional,quarterly,State,Kentucky,KY,1979,4,99.49
traditional,quarterly,State,Kentucky,KY,1980,1,100
traditional,quarterly,State,Kentucky,KY,1980,2,101.32
traditional,quarterly,State,Kentucky,KY,1980,3,101.23
traditional,quarterly,State,Kentucky,KY,1980,4,105.07
traditional,quarterly,State,Kentucky,KY,1981,1,107.96
traditional,quarterly,State,Kentucky,KY,1981,2,105.99
traditional,quarterly,State,Kentucky,KY,1981,3,103.77
traditional,quarterly,State,Kentucky,KY,1981,4,104.16
traditional,quarterly,State,Kentucky,KY,1982,1,106.98
traditional,quarterly,State,Kentucky,KY,1982,2,106.95
traditional,quarterly,State,Kentucky,KY,1982,3,105.25
traditional,quarterly,State,Kentucky,KY,1982,4,106.97
traditional,quarterly,State,Kentucky,KY,1983,1,109.17
traditional,quarterly,State,Kentucky,KY,1983,2,109.99
traditional,quarterly,State,Kentucky,KY,1983,3,110.33
traditional,quarterly,State,Kentucky,KY,1983,4,109.6
traditional,quarterly,State,Kentucky,KY,1984,1,112.81
traditional,quarterly,State,Kentucky,KY,1984,2,110.86
traditional,quarterly,State,Kentucky,KY,1984,3,113.03
traditional,quarterly,State,Kentucky,KY,1984,4,113.23
traditional,quarterly,State,Kentucky,KY,1985,1,114.6
traditional,quarterly,State,Kentucky,KY,1985,2,115.72
traditional,quarterly,State,Kentucky,KY,1985,3,115.11
traditional,quarterly,State,Kentucky,KY,1985,4,117.33
traditional,quarterly,State,Kentucky,KY,1986,1,118.79
traditional,quarterly,State,Kentucky,KY,1986,2,121.01
traditional,quarterly,State,Kentucky,KY,1986,3,121.14
traditional,quarterly,State,Kentucky,KY,1986,4,123.75
traditional,quarterly,State,Kentucky,KY,1987,1,125.29
traditional,quarterly,State,Kentucky,KY,1987,2,126.68
traditional,quarterly,State,Kentucky,KY,1987,3,129.36
traditional,quarterly,State,Kentucky,KY,1987,4,129.6
traditional,quarterly,State,Kentucky,KY,1988,1,131.95
traditional,quarterly,State,Kentucky,KY,1988,2,133.03
traditional,quarterly,State,Kentucky,KY,1988,3,135.38
traditional,quarterly,State,Kentucky,KY,1988,4,136.61
traditional,quarterly,State,Kentucky,KY,1989,1,138.25
traditional,quarterly,State,Kentucky,KY,1989,2,139.33
traditional,quarterly,State,Kentucky,KY,1989,3,141.99
traditional,quarterly,State,Kentucky,KY,1989,4,142.82
traditional,quarterly,State,Kentucky,KY,1990,1,143.18
traditional,quarterly,State,Kentucky,KY,1990,2,144.41
traditional,quarterly,State,Kentucky,KY,1990,3,145.54
traditional,quarterly,State,Kentucky,KY,1990,4,145.09
traditional,quarterly,State,Kentucky,KY,1991,1,147.63
traditional,quarterly,State,Kentucky,KY,1991,2,148.83
traditional,quarterly,State,Kentucky,KY,1991,3,149.6
traditional,quarterly,State,Kentucky,KY,1991,4,151.52
traditional,quarterly,State,Kentucky,KY,1992,1,152.54
traditional,quarterly,State,Kentucky,KY,1992,2,153.77
traditional,quarterly,State,Kentucky,KY,1992,3,155.8
traditional,quarterly,State,Kentucky,KY,1992,4,157.17
traditional,quarterly,State,Kentucky,KY,1993,1,157.94
traditional,quarterly,State,Kentucky,KY,1993,2,159.81
traditional,quarterly,State,Kentucky,KY,1993,3,161.05
traditional,quarterly,State,Kentucky,KY,1993,4,162.95
traditional,quarterly,State,Kentucky,KY,1994,1,165.64
traditional,quarterly,State,Kentucky,KY,1994,2,169.92
traditional,quarterly,State,Kentucky,KY,1994,3,171.48
traditional,quarterly,State,Kentucky,KY,1994,4,173.39
traditional,quarterly,State,Kentucky,KY,1995,1,175.23
traditional,quarterly,State,Kentucky,KY,1995,2,178.14
traditional,quarterly,State,Kentucky,KY,1995,3,180.6
traditional,quarterly,State,Kentucky,KY,1995,4,182.25
traditional,quarterly,State,Kentucky,KY,1996,1,184.59
traditional,quarterly,State,Kentucky,KY,1996,2,186.22
traditional,quarterly,State,Kentucky,KY,1996,3,188.15
traditional,quarterly,State,Kentucky,KY,1996,4,189.89
traditional,quarterly,State,Kentucky,KY,1997,1,192.93
traditional,quarterly,State,Kentucky,KY,1997,2,193.96
traditional,quarterly,State,Kentucky,KY,1997,3,196.26
traditional,quarterly,State,Kentucky,KY,1997,4,198.73
traditional,quarterly,State,Kentucky,KY,1998,1,200.45
traditional,quarterly,State,Kentucky,KY,1998,2,202.83
traditional,quarterly,State,Kentucky,KY,1998,3,205.25
traditional,quarterly,State,Kentucky,KY,1998,4,207.97
traditional,quarterly,State,Kentucky,KY,1999,1,209.8
traditional,quarterly,State,Kentucky,KY,1999,2,212.16
traditional,quarterly,State,Kentucky,KY,1999,3,213.89
traditional,quarterly,State,Kentucky,KY,1999,4,215.82
traditional,quarterly,State,Kentucky,KY,2000,1,219.02
traditional,quarterly,State,Kentucky,KY,2000,2,220.92
traditional,quarterly,State,Kentucky,KY,2000,3,222.77
traditional,quarterly,State,Kentucky,KY,2000,4,225.67
traditional,quarterly,State,Kentucky,KY,2001,1,230
traditional,quarterly,State,Kentucky,KY,2001,2,232.1
traditional,quarterly,State,Kentucky,KY,2001,3,233.99
traditional,quarterly,State,Kentucky,KY,2001,4,235.88
traditional,quarterly,State,Kentucky,KY,2002,1,237.74
traditional,quarterly,State,Kentucky,KY,2002,2,239.37
traditional,quarterly,State,Kentucky,KY,2002,3,241.9
traditional,quarterly,State,Kentucky,KY,2002,4,244.22
traditional,quarterly,State,Kentucky,KY,2003,1,246.21
traditional,quarterly,State,Kentucky,KY,2003,2,248.14
traditional,quarterly,State,Kentucky,KY,2003,3,250.24
traditional,quarterly,State,Kentucky,KY,2003,4,253.85
traditional,quarterly,State,Kentucky,KY,2004,1,256.87
traditional,quarterly,State,Kentucky,KY,2004,2,259.14
traditional,quarterly,State,Kentucky,KY,2004,3,262.27
traditional,quarterly,State,Kentucky,KY,2004,4,267.35
traditional,quarterly,State,Kentucky,KY,2005,1,269.06
traditional,quarterly,State,Kentucky,KY,2005,2,272.9
traditional,quarterly,State,Kentucky,KY,2005,3,277.39
traditional,quarterly,State,Kentucky,KY,2005,4,278.72
traditional,quarterly,State,Kentucky,KY,2006,1,281.41
traditional,quarterly,State,Kentucky,KY,2006,2,282.4
traditional,quarterly,State,Kentucky,KY,2006,3,283.61
traditional,quarterly,State,Kentucky,KY,2006,4,286.77
traditional,quarterly,State,Kentucky,KY,2007,1,289.2
traditional,quarterly,State,Kentucky,KY,2007,2,290.08
traditional,quarterly,State,Kentucky,KY,2007,3,289.64
traditional,quarterly,State,Kentucky,KY,2007,4,292.69
traditional,quarterly,State,Kentucky,KY,2008,1,294.07
traditional,quarterly,State,Kentucky,KY,2008,2,294
traditional,quarterly,State,Kentucky,KY,2008,3,289.56
traditional,quarterly,State,Kentucky,KY,2008,4,291.26
traditional,quarterly,State,Kentucky,KY,2009,1,293.91
traditional,quarterly,State,Kentucky,KY,2009,2,290.99
traditional,quarterly,State,Kentucky,KY,2009,3,287.63
traditional,quarterly,State,Kentucky,KY,2009,4,287.65
traditional,quarterly,State,Kentucky,KY,2010,1,285.49
traditional,quarterly,State,Kentucky,KY,2010,2,284.41
traditional,quarterly,State,Kentucky,KY,2010,3,288.55
traditional,quarterly,State,Kentucky,KY,2010,4,288.22
traditional,quarterly,State,Kentucky,KY,2011,1,283.91
traditional,quarterly,State,Kentucky,KY,2011,2,281.14
traditional,quarterly,State,Kentucky,KY,2011,3,283.61
traditional,quarterly,State,Kentucky,KY,2011,4,284.55
