hpi_type,frequency,level,place_name,place_id,yr,period,index_nsa,,
traditional,quarterly,State,Mississippi,MS,1986,1,123.79,,
traditional,quarterly,State,Mississippi,MS,1986,2,125.77,,
traditional,quarterly,State,Mississippi,MS,1986,3,124.04,,
traditional,quarterly,State,Mississippi,MS,1986,4,124.89,,
traditional,quarterly,State,Mississippi,MS,1987,1,125.92,,
traditional,quarterly,State,Mississippi,MS,1987,2,125.81,,
traditional,quarterly,State,Mississippi,MS,1987,3,124.13,,
traditional,quarterly,State,Mississippi,MS,1987,4,122.71,,
traditional,quarterly,State,Mississippi,MS,1988,1,122.04,,
traditional,quarterly,State,Mississippi,MS,1988,2,123.94,,
traditional,quarterly,State,Mississippi,MS,1988,3,121.61,,
traditional,quarterly,State,Mississippi,MS,1988,4,124.26,,
traditional,quarterly,State,Mississippi,MS,1989,1,119.38,,
traditional,quarterly,State,Mississippi,MS,1989,2,123.5,,
traditional,quarterly,State,Mississippi,MS,1989,3,125.75,,
traditional,quarterly,State,Mississippi,MS,1989,4,124.72,,
traditional,quarterly,State,Mississippi,MS,1990,1,126.42,,
traditional,quarterly,State,Mississippi,MS,1990,2,123.88,,
traditional,quarterly,State,Mississippi,MS,1990,3,125.66,,
traditional,quarterly,State,Mississippi,MS,1990,4,124.42,,
traditional,quarterly,State,Mississippi,MS,1991,1,127.01,,
traditional,quarterly,State,Mississippi,MS,1991,2,125.97,,
traditional,quarterly,State,Mississippi,MS,1991,3,126.1,,
traditional,quarterly,State,Mississippi,MS,1991,4,129.45,,
traditional,quarterly,State,Mississippi,MS,1992,1,131.2,,
traditional,quarterly,State,Mississippi,MS,1992,2,131.38,,
traditional,quarterly,State,Mississippi,MS,1992,3,132.21,,
traditional,quarterly,State,Mississippi,MS,1992,4,132.83,,
traditional,quarterly,State,Mississippi,MS,1993,1,133.24,,
traditional,quarterly,State,Mississippi,MS,1993,2,135.37,,
traditional,quarterly,State,Mississippi,MS,1993,3,137.13,,
traditional,quarterly,State,Mississippi,MS,1993,4,138.23,,
traditional,quarterly,State,Mississippi,MS,1994,1,140.29,,
traditional,quarterly,State,Mississippi,MS,1994,2,142.35,,
traditional,quarterly,State,Mississippi,MS,1994,3,144,,
traditional,quarterly,State,Mississippi,MS,1994,4,146.21,,
traditional,quarterly,State,Mississippi,MS,1995,1,146.27,,
traditional,quarterly,State,Mississippi,MS,1995,2,149.4,,
traditional,quarterly,State,Mississippi,MS,1995,3,151.61,,
traditional,quarterly,State,Mississippi,MS,1995,4,153.24,,
traditional,quarterly,State,Mississippi,MS,1996,1,154.29,,
traditional,quarterly,State,Mississippi,MS,1996,2,155.09,,
traditional,quarterly,State,Mississippi,MS,1996,3,157.96,,
traditional,quarterly,State,Mississippi,MS,1996,4,158.91,,
traditional,quarterly,State,Mississippi,MS,1997,1,159.72,,
traditional,quarterly,State,Mississippi,MS,1997,2,160.93,,
traditional,quarterly,State,Mississippi,MS,1997,3,163.22,,
traditional,quarterly,State,Mississippi,MS,1997,4,165.61,,
traditional,quarterly,State,Mississippi,MS,1998,1,167.59,,
traditional,quarterly,State,Mississippi,MS,1998,2,170.26,,
traditional,quarterly,State,Mississippi,MS,1998,3,171.62,,
traditional,quarterly,State,Mississippi,MS,1998,4,173.56,,
traditional,quarterly,State,Mississippi,MS,1999,1,175.68,,
traditional,quarterly,State,Mississippi,MS,1999,2,178.1,,
traditional,quarterly,State,Mississippi,MS,1999,3,178.99,,
traditional,quarterly,State,Mississippi,MS,1999,4,178.74,,
traditional,quarterly,State,Mississippi,MS,2000,1,180.68,,
traditional,quarterly,State,Mississippi,MS,2000,2,182.04,,
traditional,quarterly,State,Mississippi,MS,2000,3,184.75,,
traditional,quarterly,State,Mississippi,MS,2000,4,186.12,,
traditional,quarterly,State,Mississippi,MS,2001,1,190.82,,
traditional,quarterly,State,Mississippi,MS,2001,2,191.94,,
traditional,quarterly,State,Mississippi,MS,2001,3,193.91,,
traditional,quarterly,State,Mississippi,MS,2001,4,195.45,,
traditional,quarterly,State,Mississippi,MS,2002,1,196.08,,
traditional,quarterly,State,Mississippi,MS,2002,2,195.55,,
traditional,quarterly,State,Mississippi,MS,2002,3,199.07,,
traditional,quarterly,State,Mississippi,MS,2002,4,201.02,,
traditional,quarterly,State,Mississippi,MS,2003,1,202.31,,
traditional,quarterly,State,Mississippi,MS,2003,2,203.84,,
traditional,quarterly,State,Mississippi,MS,2003,3,204.89,,
traditional,quarterly,State,Mississippi,MS,2003,4,206.49,,
traditional,quarterly,State,Mississippi,MS,2004,1,208.42,,
traditional,quarterly,State,Mississippi,MS,2004,2,210.77,,
traditional,quarterly,State,Mississippi,MS,2004,3,213.55,,
traditional,quarterly,State,Mississippi,MS,2004,4,216.38,,
traditional,quarterly,State,Mississippi,MS,2005,1,217.78,,
traditional,quarterly,State,Mississippi,MS,2005,2,221.96,,
traditional,quarterly,State,Mississippi,MS,2005,3,226.69,,
traditional,quarterly,State,Mississippi,MS,2005,4,231.64,,
traditional,quarterly,State,Mississippi,MS,2006,1,235.45,,
traditional,quarterly,State,Mississippi,MS,2006,2,242,,
traditional,quarterly,State,Mississippi,MS,2006,3,247.02,,
traditional,quarterly,State,Mississippi,MS,2006,4,251.5,,
traditional,quarterly,State,Mississippi,MS,2007,1,255.29,,
traditional,quarterly,State,Mississippi,MS,2007,2,255.21,,
traditional,quarterly,State,Mississippi,MS,2007,3,255.43,,
traditional,quarterly,State,Mississippi,MS,2007,4,258.87,,
traditional,quarterly,State,Mississippi,MS,2008,1,259,,
traditional,quarterly,State,Mississippi,MS,2008,2,257.17,,
traditional,quarterly,State,Mississippi,MS,2008,3,252.34,,
traditional,quarterly,State,Mississippi,MS,2008,4,254.65,,
traditional,quarterly,State,Mississippi,MS,2009,1,255.86,,
traditional,quarterly,State,Mississippi,MS,2009,2,253.02,,
traditional,quarterly,State,Mississippi,MS,2009,3,248.18,,
traditional,quarterly,State,Mississippi,MS,2009,4,247.12,,
traditional,quarterly,State,Mississippi,MS,2010,1,244.21,,
traditional,quarterly,State,Mississippi,MS,2010,2,240.97,,
traditional,quarterly,State,Mississippi,MS,2010,3,243.74,,
traditional,quarterly,State,Mississippi,MS,2010,4,241.99,,
traditional,quarterly,State,Mississippi,MS,2011,1,236.85,,
traditional,quarterly,State,Mississippi,MS,2011,2,236.55,,
traditional,quarterly,State,Mississippi,MS,2011,3,239.53,,
traditional,quarterly,State,Mississippi,MS,2011,4,240.6,,
traditional,quarterly,State,Mississippi,MS,2012,1,238.51,,
traditional,quarterly,State,Mississippi,MS,2012,2,237.25,,
traditional,quarterly,State,Mississippi,MS,2012,3,239.52,,
traditional,quarterly,State,Mississippi,MS,2012,4,237.89,,
traditional,quarterly,State,Mississippi,MS,2013,1,238.12,,
traditional,quarterly,State,Mississippi,MS,2013,2,237.51,,
traditional,quarterly,State,Mississippi,MS,2013,3,238.08,,
traditional,quarterly,State,Mississippi,MS,2013,4,236.89,,
traditional,quarterly,State,Mississippi,MS,2014,1,239.35,,
traditional,quarterly,State,Mississippi,MS,2014,2,240.41,,
traditional,quarterly,State,Mississippi,MS,2014,3,242.58,,
traditional,quarterly,State,Mississippi,MS,2014,4,245.16,,
traditional,quarterly,State,Mississippi,MS,2015,1,247.98,,
traditional,quarterly,State,Mississippi,MS,2015,2,248.45,,
traditional,quarterly,State,Mississippi,MS,2015,3,251.81,,
traditional,quarterly,State,Mississippi,MS,2015,4,252.76,,
traditional,quarterly,State,Montana,MT,1975,1,54.53,,
traditional,quarterly,State,Montana,MT,1975,2,56.23,,
traditional,quarterly,State,Montana,MT,1975,3,58.95,,
traditional,quarterly,State,Montana,MT,1975,4,57.29,,
traditional,quarterly,State,Montana,MT,1976,1,59.61,,
traditional,quarterly,State,Montana,MT,1976,2,65.36,,
traditional,quarterly,State,Montana,MT,1976,3,63.77,,
traditional,quarterly,State,Montana,MT,1976,4,64.67,,
traditional,quarterly,State,Montana,MT,1977,1,67.18,,
traditional,quarterly,State,Montana,MT,1977,2,71.28,,
traditional,quarterly,State,Montana,MT,1977,3,76.23,,
traditional,quarterly,State,Montana,MT,1977,4,79.58,,
traditional,quarterly,State,Montana,MT,1978,1,88.73,,
traditional,quarterly,State,Montana,MT,1978,2,88.81,,
traditional,quarterly,State,Montana,MT,1978,3,89.69,,
traditional,quarterly,State,Montana,MT,1978,4,91.33,,
traditional,quarterly,State,Montana,MT,1979,1,94.54,,
traditional,quarterly,State,Montana,MT,1979,2,100.4,,
traditional,quarterly,State,Montana,MT,1979,3,96.51,,
traditional,quarterly,State,Montana,MT,1979,4,104.38,,
traditional,quarterly,State,Montana,MT,1980,1,100,,
traditional,quarterly,State,Montana,MT,1980,2,93.41,,
traditional,quarterly,State,Montana,MT,1980,3,106.56,,
traditional,quarterly,State,Montana,MT,1980,4,100.01,,
traditional,quarterly,State,Montana,MT,1981,1,95.5,,
traditional,quarterly,State,Montana,MT,1981,2,101.14,,
traditional,quarterly,State,Montana,MT,1981,3,112.6,,
traditional,quarterly,State,Montana,MT,1981,4,100.57,,
traditional,quarterly,State,Montana,MT,1982,1,104.92,,
traditional,quarterly,State,Montana,MT,1982,2,111.56,,
traditional,quarterly,State,Montana,MT,1982,3,97.58,,
traditional,quarterly,State,Montana,MT,1982,4,111.88,,
traditional,quarterly,State,Montana,MT,1983,1,99.36,,
traditional,quarterly,State,Montana,MT,1983,2,105.59,,
traditional,quarterly,State,Montana,MT,1983,3,110.27,,
traditional,quarterly,State,Montana,MT,1983,4,113.53,,
traditional,quarterly,State,Montana,MT,1984,1,123.62,,
traditional,quarterly,State,Montana,MT,1984,2,119.75,,
traditional,quarterly,State,Montana,MT,1984,3,115.02,,
traditional,quarterly,State,Montana,MT,1984,4,113.43,,
traditional,quarterly,State,Montana,MT,1985,1,115.15,,
traditional,quarterly,State,Montana,MT,1985,2,110.26,,
traditional,quarterly,State,Montana,MT,1985,3,115.63,,
traditional,quarterly,State,Montana,MT,1985,4,117.72,,
traditional,quarterly,State,Montana,MT,1986,1,116.8,,
traditional,quarterly,State,Montana,MT,1986,2,114.34,,
traditional,quarterly,State,Montana,MT,1986,3,114.92,,
traditional,quarterly,State,Montana,MT,1986,4,115.08,,
traditional,quarterly,State,Montana,MT,1987,1,110.84,,
traditional,quarterly,State,Montana,MT,1987,2,112.64,,
traditional,quarterly,State,Montana,MT,1987,3,111.16,,
traditional,quarterly,State,Montana,MT,1987,4,104.83,,
traditional,quarterly,State,Montana,MT,1988,1,109.57,,
traditional,quarterly,State,Montana,MT,1988,2,110.55,,
traditional,quarterly,State,Montana,MT,1988,3,113.75,,
traditional,quarterly,State,Montana,MT,1988,4,112.62,,
traditional,quarterly,State,Montana,MT,1989,1,111.05,,
traditional,quarterly,State,Montana,MT,1989,2,112.16,,
traditional,quarterly,State,Montana,MT,1989,3,114.48,,
traditional,quarterly,State,Montana,MT,1989,4,115.18,,
traditional,quarterly,State,Montana,MT,1990,1,113.38,,
traditional,quarterly,State,Montana,MT,1990,2,116.63,,
traditional,quarterly,State,Montana,MT,1990,3,121.65,,
traditional,quarterly,State,Montana,MT,1990,4,121.45,,
traditional,quarterly,State,Montana,MT,1991,1,119.81,,
traditional,quarterly,State,Montana,MT,1991,2,123.87,,
traditional,quarterly,State,Montana,MT,1991,3,125.7,,
traditional,quarterly,State,Montana,MT,1991,4,130.21,,
traditional,quarterly,State,Montana,MT,1992,1,132.28,,
traditional,quarterly,State,Montana,MT,1992,2,134.27,,
traditional,quarterly,State,Montana,MT,1992,3,138.24,,
traditional,quarterly,State,Montana,MT,1992,4,142.33,,
traditional,quarterly,State,Montana,MT,1993,1,144.99,,
traditional,quarterly,State,Montana,MT,1993,2,148.99,,
traditional,quarterly,State,Montana,MT,1993,3,151.71,,
traditional,quarterly,State,Montana,MT,1993,4,156.77,,
traditional,quarterly,State,Montana,MT,1994,1,159.33,,
traditional,quarterly,State,Montana,MT,1994,2,166.09,,
traditional,quarterly,State,Montana,MT,1994,3,170.26,,
traditional,quarterly,State,Montana,MT,1994,4,171.18,,
traditional,quarterly,State,Montana,MT,1995,1,173.5,,
traditional,quarterly,State,Montana,MT,1995,2,176.82,,
traditional,quarterly,State,Montana,MT,1995,3,180.78,,
traditional,quarterly,State,Montana,MT,1995,4,181.67,,
traditional,quarterly,State,Montana,MT,1996,1,184.74,,
traditional,quarterly,State,Montana,MT,1996,2,186.17,,
traditional,quarterly,State,Montana,MT,1996,3,188.48,,
traditional,quarterly,State,Montana,MT,1996,4,189.8,,
traditional,quarterly,State,Montana,MT,1997,1,189.74,,
traditional,quarterly,State,Montana,MT,1997,2,190.78,,
traditional,quarterly,State,Montana,MT,1997,3,193.58,,
traditional,quarterly,State,Montana,MT,1997,4,196.97,,
traditional,quarterly,State,Montana,MT,1998,1,198.11,,
traditional,quarterly,State,Montana,MT,1998,2,197.99,,
traditional,quarterly,State,Montana,MT,1998,3,199.64,,
traditional,quarterly,State,Montana,MT,1998,4,201.69,,
traditional,quarterly,State,Montana,MT,1999,1,201.76,,
traditional,quarterly,State,Montana,MT,1999,2,203.7,,
traditional,quarterly,State,Montana,MT,1999,3,206.3,,
traditional,quarterly,State,Montana,MT,1999,4,205.87,,
traditional,quarterly,State,Montana,MT,2000,1,208.66,,
traditional,quarterly,State,Montana,MT,2000,2,210.61,,
traditional,quarterly,State,Montana,MT,2000,3,213.43,,
traditional,quarterly,State,Montana,MT,2000,4,216.63,,
traditional,quarterly,State,Montana,MT,2001,1,220.89,,
traditional,quarterly,State,Montana,MT,2001,2,223.58,,
traditional,quarterly,State,Montana,MT,2001,3,225.49,,
traditional,quarterly,State,Montana,MT,2001,4,227.11,,
traditional,quarterly,State,Montana,MT,2002,1,232.1,,
traditional,quarterly,State,Montana,MT,2002,2,234.29,,
traditional,quarterly,State,Montana,MT,2002,3,238.86,,
traditional,quarterly,State,Montana,MT,2002,4,241.04,,
traditional,quarterly,State,Montana,MT,2003,1,243.7,,
traditional,quarterly,State,Montana,MT,2003,2,248.72,,
traditional,quarterly,State,Montana,MT,2003,3,254.31,,
traditional,quarterly,State,Montana,MT,2003,4,261.15,,
traditional,quarterly,State,Montana,MT,2004,1,265.46,,
traditional,quarterly,State,Montana,MT,2004,2,272.01,,
traditional,quarterly,State,Montana,MT,2004,3,281.81,,
traditional,quarterly,State,Montana,MT,2004,4,287.97,,
traditional,quarterly,State,Montana,MT,2005,1,295.34,,
traditional,quarterly,State,Montana,MT,2005,2,307.38,,
traditional,quarterly,State,Montana,MT,2005,3,316.38,,
traditional,quarterly,State,Montana,MT,2005,4,326.63,,
traditional,quarterly,State,Montana,MT,2006,1,333.35,,
traditional,quarterly,State,Montana,MT,2006,2,343.37,,
traditional,quarterly,State,Montana,MT,2006,3,352.64,,
traditional,quarterly,State,Montana,MT,2006,4,358.46,,
traditional,quarterly,State,Montana,MT,2007,1,365.33,,
traditional,quarterly,State,Montana,MT,2007,2,370.42,,
traditional,quarterly,State,Montana,MT,2007,3,374,,
traditional,quarterly,State,Montana,MT,2007,4,376.19,,
traditional,quarterly,State,Montana,MT,2008,1,379.84,,
traditional,quarterly,State,Montana,MT,2008,2,378,,
traditional,quarterly,State,Montana,MT,2008,3,371.7,,
traditional,quarterly,State,Montana,MT,2008,4,375.05,,
traditional,quarterly,State,Montana,MT,2009,1,377.04,,
traditional,quarterly,State,Montana,MT,2009,2,371.86,,
traditional,quarterly,State,Montana,MT,2009,3,362.84,,
traditional,quarterly,State,Montana,MT,2009,4,359.7,,
traditional,quarterly,State,Montana,MT,2010,1,352.85,,
traditional,quarterly,State,Montana,MT,2010,2,349.84,,
traditional,quarterly,State,Montana,MT,2010,3,354.75,,
traditional,quarterly,State,Montana,MT,2010,4,353.38,,
traditional,quarterly,State,Montana,MT,2011,1,342.25,,
traditional,quarterly,State,Montana,MT,2011,2,342.03,,
traditional,quarterly,State,Montana,MT,2011,3,342.56,,
traditional,quarterly,State,Montana,MT,2011,4,344.51,,
traditional,quarterly,State,Montana,MT,2012,1,345.53,,
traditional,quarterly,State,Montana,MT,2012,2,345.68,,
traditional,quarterly,State,Montana,MT,2012,3,348.52,,
traditional,quarterly,State,Montana,MT,2012,4,354.04,,
traditional,quarterly,State,Montana,MT,2013,1,356.82,,
traditional,quarterly,State,Montana,MT,2013,2,359.94,,
traditional,quarterly,State,Montana,MT,2013,3,365.45,,
traditional,quarterly,State,Montana,MT,2013,4,366.27,,
traditional,quarterly,State,Montana,MT,2014,1,370.13,,
traditional,quarterly,State,Montana,MT,2014,2,372.3,,
traditional,quarterly,State,Montana,MT,2014,3,382.13,,
traditional,quarterly,State,Montana,MT,2014,4,386.62,,
traditional,quarterly,State,Montana,MT,2015,1,386.33,,
traditional,quarterly,State,Montana,MT,2015,2,393.06,,
traditional,quarterly,State,Montana,MT,2015,3,399.47,,
traditional,quarterly,State,Montana,MT,2015,4,403.07,,
traditional,quarterly,State,North Carolina,NC,1975,1,66.06,,
traditional,quarterly,State,North Carolina,NC,1975,2,67.05,,
traditional,quarterly,State,North Carolina,NC,1975,3,68.13,,
traditional,quarterly,State,North Carolina,NC,1975,4,70.78,,
traditional,quarterly,State,North Carolina,NC,1976,1,69.15,,
traditional,quarterly,State,North Carolina,NC,1976,2,69.39,,
traditional,quarterly,State,North Carolina,NC,1976,3,70.29,,
traditional,quarterly,State,North Carolina,NC,1976,4,71.83,,
traditional,quarterly,State,North Carolina,NC,1977,1,73.85,,
traditional,quarterly,State,North Carolina,NC,1977,2,73.71,,
traditional,quarterly,State,North Carolina,NC,1977,3,76.73,,
traditional,quarterly,State,North Carolina,NC,1977,4,81.09,,
traditional,quarterly,State,North Carolina,NC,1978,1,82.76,,
traditional,quarterly,State,North Carolina,NC,1978,2,83.43,,
traditional,quarterly,State,North Carolina,NC,1978,3,86.76,,
traditional,quarterly,State,North Carolina,NC,1978,4,87.16,,
traditional,quarterly,State,North Carolina,NC,1979,1,90.5,,
traditional,quarterly,State,North Carolina,NC,1979,2,91.82,,
traditional,quarterly,State,North Carolina,NC,1979,3,96.1,,
traditional,quarterly,State,North Carolina,NC,1979,4,96.73,,
traditional,quarterly,State,North Carolina,NC,1980,1,100,,
traditional,quarterly,State,North Carolina,NC,1980,2,98.21,,
traditional,quarterly,State,North Carolina,NC,1980,3,101.2,,
traditional,quarterly,State,North Carolina,NC,1980,4,102.58,,
traditional,quarterly,State,North Carolina,NC,1981,1,105.08,,
traditional,quarterly,State,North Carolina,NC,1981,2,106.26,,
traditional,quarterly,State,North Carolina,NC,1981,3,105.94,,
traditional,quarterly,State,North Carolina,NC,1981,4,104.37,,
traditional,quarterly,State,North Carolina,NC,1982,1,106.88,,
traditional,quarterly,State,North Carolina,NC,1982,2,109.45,,
traditional,quarterly,State,North Carolina,NC,1982,3,109.32,,
traditional,quarterly,State,North Carolina,NC,1982,4,111.14,,
traditional,quarterly,State,North Carolina,NC,1983,1,112.65,,
traditional,quarterly,State,North Carolina,NC,1983,2,111.32,,
traditional,quarterly,State,North Carolina,NC,1983,3,114.05,,
traditional,quarterly,State,North Carolina,NC,1983,4,115.55,,
traditional,quarterly,State,North Carolina,NC,1984,1,117.66,,
traditional,quarterly,State,North Carolina,NC,1984,2,122.1,,
traditional,quarterly,State,North Carolina,NC,1984,3,121.64,,
traditional,quarterly,State,North Carolina,NC,1984,4,124.82,,
traditional,quarterly,State,North Carolina,NC,1985,1,127.53,,
traditional,quarterly,State,North Carolina,NC,1985,2,129.98,,
traditional,quarterly,State,North Carolina,NC,1985,3,132.77,,
traditional,quarterly,State,North Carolina,NC,1985,4,134.6,,
traditional,quarterly,State,North Carolina,NC,1986,1,135.8,,
traditional,quarterly,State,North Carolina,NC,1986,2,138.29,,
traditional,quarterly,State,North Carolina,NC,1986,3,140.74,,
traditional,quarterly,State,North Carolina,NC,1986,4,142.61,,
traditional,quarterly,State,North Carolina,NC,1987,1,145.3,,
traditional,quarterly,State,North Carolina,NC,1987,2,146.89,,
traditional,quarterly,State,North Carolina,NC,1987,3,149.12,,
